UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
355,L47534,L,297.6,308.3,1658.0,34.3,59,0,0,0,0,0,0
356,L47535,L,297.6,308.3,1623.0,36.9,61,0,0,0,0,0,0
357,M15216,M,297.6,308.4,1398.0,48.9,63,0,0,0,0,0,0
358,L47537,L,297.6,308.4,1517.0,34.2,66,0,0,0,0,0,0
359,M15218,M,297.6,308.3,1467.0,36.7,68,0,0,0,0,0,0
360,M15219,M,297.6,308.3,1567.0,34.6,71,0,0,0,0,0,0
361,M15220,M,297.5,308.3,1521.0,38.2,74,0,0,0,0,0,0
362,L47541,L,297.5,308.3,1596.0,36.8,77,0,0,0,0,0,0
363,H29776,H,297.6,308.3,1640.0,30.9,79,0,0,0,0,0,0
364,L47543,L,297.6,308.3,1438.0,47.8,84,0,0,0,0,0,0
365,L47544,L,297.6,308.4,1407.0,55.2,86,0,0,0,0,0,0
366,L47545,L,297.6,308.4,1353.0,57.5,88,0,0,0,0,0,0
367,M15226,M,297.6,308.5,1552.0,40.9,90,0,0,0,0,0,0
368,M15227,M,297.6,308.4,1569.0,38.3,93,0,0,0,0,0,0
369,L47548,L,297.5,308.4,1489.0,39.5,96,0,0,0,0,0,0
370,H29783,H,297.5,308.4,1587.0,36.1,98,0,0,0,0,0,0
371,M15230,M,297.5,308.3,1622.0,37.2,103,0,0,0,0,0,0
372,L47551,L,297.5,308.4,1604.0,38.1,106,0,0,0,0,0,0
373,M15232,M,297.4,308.3,1405.0,51.7,108,0,0,0,0,0,0
374,L47553,L,297.4,308.3,1412.0,42.0,111,0,0,0,0,0,0
375,L47554,L,297.4,308.3,1431.0,43.0,113,0,0,0,0,0,0
376,L47555,L,297.4,308.2,1533.0,37.4,115,0,0,0,0,0,0
377,M15236,M,297.4,308.2,1401.0,51.9,117,0,0,0,0,0,0
378,M15237,M,297.4,308.2,1424.0,53.9,120,0,0,0,0,0,0
379,L47558,L,297.3,308.2,1754.0,29.4,123,0,0,0,0,0,0
380,L47559,L,297.3,308.2,1754.0,26.8,125,0,0,0,0,0,0
381,L47560,L,297.5,308.3,2564.0,12.8,127,1,0,0,1,0,0
382,L47561,L,297.5,308.5,1546.0,40.4,129,0,0,0,0,0,0
383,L47562,L,297.5,308.5,1335.0,48.0,131,0,0,0,0,0,0
384,M15243,M,297.5,308.6,1842.0,27.0,133,0,0,0,0,0,0
385,L47564,L,297.5,308.5,1712.0,26.8,136,0,0,0,0,0,0
386,M15245,M,297.6,308.6,1414.0,45.4,138,0,0,0,0,0,0
387,L47566,L,297.6,308.7,1319.0,50.9,141,0,0,0,0,0,0
388,L47567,L,297.7,308.7,1249.0,60.4,143,0,0,0,0,0,0
389,L47568,L,297.6,308.7,1455.0,48.2,145,0,0,0,0,0,0
390,M15249,M,297.6,308.7,1408.0,54.8,147,0,0,0,0,0,0
391,L47570,L,297.6,308.7,1460.0,46.7,150,0,0,0,0,0,0
392,L47571,L,297.6,308.6,1491.0,38.1,152,0,0,0,0,0,0
393,M15252,M,297.6,308.5,1490.0,43.4,154,0,0,0,0,0,0
394,M15253,M,297.5,308.4,1350.0,52.2,157,0,0,0,0,0,0
395,L47574,L,297.5,308.4,1528.0,39.9,160,0,0,0,0,0,0
396,L47575,L,297.4,308.3,1571.0,37.7,162,0,0,0,0,0,0
397,L47576,L,297.4,308.3,1490.0,42.6,164,0,0,0,0,0,0
398,M15257,M,297.4,308.3,1774.0,28.9,166,0,0,0,0,0,0
399,H29812,H,297.4,308.3,1502.0,43.6,169,0,0,0,0,0,0
400,L47579,L,297.4,308.4,1392.0,49.7,174,0,0,0,0,0,0
401,L47580,L,297.4,308.5,2100.0,16.9,176,0,0,0,0,0,0
402,L47581,L,297.5,308.5,1722.0,30.4,178,0,0,0,0,0,0
403,L47582,L,297.4,308.6,1678.0,32.3,180,0,0,0,0,0,0
404,L47583,L,297.3,308.6,1273.0,59.8,182,0,0,0,0,0,0
405,L47584,L,297.3,308.6,1297.0,45.9,184,0,0,0,0,0,0
406,L47585,L,297.3,308.5,1350.0,57.6,186,0,0,0,0,0,0
407,L47586,L,297.4,308.6,1439.0,51.9,188,0,0,0,0,0,0
408,M15267,M,297.4,308.5,1600.0,42.1,190,0,0,0,0,0,0
409,M15268,M,297.4,308.6,1434.0,44.4,193,0,0,0,0,0,0
410,L47589,L,297.4,308.6,1459.0,41.3,196,0,0,0,0,0,0
411,M15270,M,297.5,308.6,1472.0,44.9,198,0,0,0,0,0,0
412,L47591,L,297.5,308.7,1429.0,44.3,201,0,0,0,0,0,0
413,L47592,L,297.5,308.6,1388.0,48.2,203,0,0,0,0,0,0
414,L47593,L,297.4,308.4,1573.0,34.5,205,0,0,0,0,0,0
415,L47594,L,297.4,308.4,1588.0,32.5,207,0,0,0,0,0,0
416,L47595,L,297.5,308.4,1511.0,42.8,209,0,0,0,0,0,0
417,L47596,L,297.4,308.5,1495.0,37.8,211,0,0,0,0,0,0
418,L47597,L,297.4,308.4,1394.0,50.1,213,0,0,0,0,0,0
419,L47598,L,297.4,308.4,2151.0,17.7,0,0,0,0,0,0,0
420,M15279,M,297.3,308.3,1501.0,38.2,2,0,0,0,0,0,0
421,M15280,M,297.3,308.3,1301.0,39.6,5,0,0,0,0,0,0
422,M15281,M,297.3,308.3,1657.0,31.1,8,0,0,0,0,0,0
423,L47602,L,297.3,308.3,1333.0,55.2,11,0,0,0,0,0,0
424,L47603,L,297.3,308.3,1484.0,43.9,13,0,0,0,0,0,0
425,L47604,L,297.3,308.4,1430.0,45.7,15,0,0,0,0,0,0
426,M15285,M,297.3,308.4,1665.0,28.9,17,0,0,0,0,0,0
427,L47606,L,297.4,308.5,1501.0,44.9,20,0,0,0,0,0,0
428,M15287,M,297.5,308.5,1496.0,42.2,22,0,0,0,0,0,0
429,M15288,M,297.6,308.6,1595.0,36.9,25,0,0,0,0,0,0
430,L47609,L,297.5,308.6,1208.0,62.3,28,0,0,0,0,0,0
431,L47610,L,297.5,308.6,1596.0,37.1,30,0,0,0,0,0,0
432,L47611,L,297.5,308.5,1446.0,41.9,32,0,0,0,0,0,0
433,M15292,M,297.6,308.5,1466.0,39.7,34,0,0,0,0,0,0
434,M15293,M,297.6,308.5,1848.0,23.7,37,0,0,0,0,0,0
435,M15294,M,297.5,308.5,1484.0,44.7,40,0,0,0,0,0,0
436,L47615,L,297.4,308.3,1493.0,41.2,43,0,0,0,0,0,0
437,L47616,L,297.3,308.3,1504.0,36.3,45,0,0,0,0,0,0
438,L47617,L,297.3,308.3,1538.0,38.5,47,0,0,0,0,0,0
439,L47618,L,297.4,308.4,1341.0,52.2,49,0,0,0,0,0,0
440,M15299,M,297.4,308.3,1535.0,34.6,51,0,0,0,0,0,0
441,L47620,L,297.4,308.5,1389.0,39.2,54,0,0,0,0,0,0
442,H29855,H,297.5,308.5,1393.0,46.6,56,0,0,0,0,0,0
443,L47622,L,297.4,308.5,1399.0,61.5,61,1,0,0,1,0,0
444,H29857,H,297.4,308.5,1469.0,45.1,63,0,0,0,0,0,0
445,L47624,L,297.4,308.4,1582.0,37.2,68,0,0,0,0,0,0
446,L47625,L,297.5,308.6,1793.0,26.7,70,0,0,0,0,0,0
447,L47626,L,297.5,308.6,1452.0,39.0,72,0,0,0,0,0,0
448,M15307,M,297.6,308.7,1376.0,59.9,74,0,0,0,0,0,0
449,L47628,L,297.5,308.6,1552.0,44.9,77,0,0,0,0,0,0
450,L47629,L,297.6,308.7,1622.0,37.9,79,0,0,0,0,0,0
451,M15310,M,297.6,308.7,1419.0,41.7,81,0,0,0,0,0,0
452,H29865,H,297.5,308.6,1440.0,46.1,84,0,0,0,0,0,0
453,M15312,M,297.4,308.6,1643.0,31.0,89,0,0,0,0,0,0
454,L47633,L,297.4,308.7,1510.0,36.2,92,0,0,0,0,0,0
455,L47634,L,297.4,308.7,1468.0,46.6,94,0,0,0,0,0,0
456,L47635,L,297.4,308.7,1429.0,57.4,96,0,0,0,0,0,0
457,H29870,H,297.3,308.7,1478.0,47.6,98,0,0,0,0,0,0
458,L47637,L,297.4,308.6,1276.0,53.6,103,0,0,0,0,0,0
459,L47638,L,297.3,308.6,1486.0,42.6,105,0,0,0,0,0,0
460,L47639,L,297.4,308.6,1476.0,42.3,107,0,0,0,0,0,0
461,H29874,H,297.3,308.6,1431.0,42.0,109,0,0,0,0,0,0
462,L47641,L,297.4,308.7,1402.0,40.2,114,0,0,0,0,0,0
463,L47642,L,297.4,308.7,1433.0,43.4,116,0,0,0,0,0,0
464,L47643,L,297.4,308.7,2874.0,4.2,118,1,0,0,1,0,0
465,L47644,L,297.3,308.6,1511.0,35.7,120,0,0,0,0,0,0
466,M15325,M,297.3,308.6,1456.0,42.9,122,0,0,0,0,0,0
467,L47646,L,297.2,308.5,1550.0,41.5,125,0,0,0,0,0,0
468,L47647,L,297.2,308.5,2182.0,16.5,127,0,0,0,0,0,0
469,L47648,L,297.3,308.7,1619.0,31.6,129,0,0,0,0,0,0
470,M15329,M,297.3,308.8,1586.0,32.7,131,0,0,0,0,0,0
471,H29884,H,297.3,308.8,1499.0,44.2,134,0,0,0,0,0,0
472,H29885,H,297.3,308.8,1419.0,42.4,139,0,0,0,0,0,0
473,M15332,M,297.4,309.0,1497.0,41.8,144,0,0,0,0,0,0
474,M15333,M,297.4,309.0,1520.0,37.0,147,0,0,0,0,0,0
475,L47654,L,297.4,309.1,1478.0,49.8,150,0,0,0,0,0,0
476,L47655,L,297.4,309.1,1380.0,41.1,152,0,0,0,0,0,0
477,L47656,L,297.4,309.0,1570.0,37.9,154,0,0,0,0,0,0
478,H29891,H,297.4,309.0,1468.0,41.4,156,0,0,0,0,0,0
479,L47658,L,297.4,309.0,1833.0,22.6,161,0,0,0,0,0,0
480,M15339,M,297.4,308.9,1323.0,57.3,163,0,0,0,0,0,0
481,L47660,L,297.4,309.0,1583.0,32.0,166,0,0,0,0,0,0
482,M15341,M,297.3,309.0,1556.0,39.5,168,0,0,0,0,0,0
483,L47662,L,297.3,309.0,1548.0,37.4,171,0,0,0,0,0,0
484,L47663,L,297.4,309.0,1324.0,56.9,173,0,0,0,0,0,0
485,L47664,L,297.4,309.0,1568.0,33.7,175,0,0,0,0,0,0
486,M15345,M,297.4,309.0,1685.0,30.7,177,0,0,0,0,0,0
487,M15346,M,297.4,309.1,1582.0,35.9,180,0,0,0,0,0,0
488,M15347,M,297.4,309.1,1463.0,35.0,183,0,0,0,0,0,0
489,L47668,L,297.4,309.2,1584.0,42.8,186,0,0,0,0,0,0
490,M15349,M,297.5,309.2,1347.0,55.8,188,0,0,0,0,0,0
491,L47670,L,297.4,309.2,1459.0,37.9,191,0,0,0,0,0,0
492,L47671,L,297.4,309.2,1420.0,45.6,193,0,0,0,0,0,0
493,L47672,L,297.5,309.3,1404.0,43.5,195,0,0,0,0,0,0
494,L47673,L,297.5,309.3,1470.0,38.8,197,0,0,0,0,0,0
495,L47674,L,297.6,309.4,1326.0,49.8,199,0,0,0,0,0,0
496,H29909,H,297.5,309.3,1459.0,49.7,201,0,0,0,0,0,0
497,M15356,M,297.5,309.2,1530.0,40.0,206,0,0,0,0,0,0
498,L47677,L,297.4,309.0,1505.0,39.2,209,0,0,0,0,0,0
499,L47678,L,297.5,309.1,1611.0,30.2,211,0,0,0,0,0,0
500,L47679,L,297.5,309.1,1515.0,35.1,213,0,0,0,0,0,0
501,M15360,M,297.5,309.2,1804.0,27.4,215,0,0,0,0,0,0
502,M15361,M,297.6,309.3,1464.0,46.2,218,0,0,0,0,0,0
503,L47682,L,297.6,309.2,1390.0,43.3,221,0,0,0,0,0,0
504,M15363,M,297.6,309.2,1442.0,48.1,0,0,0,0,0,0,0
505,M15364,M,297.6,309.3,1529.0,41.9,3,0,0,0,0,0,0
506,L47685,L,297.6,309.3,1610.0,35.0,6,0,0,0,0,0,0
507,L47686,L,297.6,309.3,1543.0,34.3,8,0,0,0,0,0,0
508,H29921,H,297.8,309.4,1445.0,48.2,10,0,0,0,0,0,0
509,L47688,L,297.7,309.3,1893.0,24.6,15,0,0,0,0,0,0
510,M15369,M,297.6,309.3,1415.0,41.3,17,0,0,0,0,0,0
511,L47690,L,297.5,309.3,1564.0,37.5,20,0,0,0,0,0,0
512,L47691,L,297.5,309.3,1479.0,39.4,22,0,0,0,0,0,0
513,L47692,L,297.5,309.2,1426.0,44.8,24,0,0,0,0,0,0
514,L47693,L,297.4,309.2,1428.0,38.8,26,0,0,0,0,0,0
515,L47694,L,297.4,309.2,1620.0,33.2,28,0,0,0,0,0,0
516,L47695,L,297.5,309.2,1715.0,28.0,30,0,0,0,0,0,0
517,L47696,L,297.5,309.3,1732.0,29.9,32,0,0,0,0,0,0
518,M15377,M,297.5,309.4,1391.0,58.2,34,0,0,0,0,0,0
519,L47698,L,297.6,309.5,1924.0,20.6,37,0,0,0,0,0,0
520,M15379,M,297.7,309.5,2027.0,19.8,39,0,0,0,0,0,0
521,L47700,L,297.6,309.5,1617.0,36.2,42,0,0,0,0,0,0
522,L47701,L,297.5,309.4,1497.0,35.8,44,0,0,0,0,0,0
523,M15382,M,297.5,309.5,1448.0,43.7,46,0,0,0,0,0,0
524,L47703,L,297.4,309.4,1401.0,45.9,49,0,0,0,0,0,0
525,L47704,L,297.4,309.4,1620.0,35.4,51,0,0,0,0,0,0
526,L47705,L,297.4,309.4,1466.0,45.5,53,0,0,0,0,0,0
527,L47706,L,297.6,309.5,1373.0,50.6,55,0,0,0,0,0,0
528,M15387,M,297.6,309.6,1592.0,35.8,57,0,0,0,0,0,0
529,M15388,M,297.5,309.5,1553.0,42.4,60,0,0,0,0,0,0
530,L47709,L,297.6,309.5,1569.0,36.2,63,0,0,0,0,0,0
531,M15390,M,297.6,309.5,1709.0,32.2,65,0,0,0,0,0,0
532,L47711,L,297.6,309.5,1549.0,34.9,68,0,0,0,0,0,0
533,L47712,L,297.5,309.4,1443.0,45.4,70,0,0,0,0,0,0
534,L47713,L,297.5,309.3,1675.0,29.8,72,0,0,0,0,0,0
535,L47714,L,297.5,309.3,1623.0,33.4,74,0,0,0,0,0,0
536,H29949,H,297.4,309.3,1365.0,52.4,76,0,0,0,0,0,0
537,L47716,L,297.4,309.3,1759.0,24.8,81,0,0,0,0,0,0
538,H29951,H,297.4,309.3,1516.0,43.0,83,0,0,0,0,0,0
539,M15398,M,297.4,309.3,1499.0,36.8,88,0,0,0,0,0,0
540,M15399,M,297.4,309.3,1775.0,25.8,91,0,0,0,0,0,0
541,L47720,L,297.4,309.4,1473.0,45.5,94,0,0,0,0,0,0
542,L47721,L,297.4,309.4,1296.0,52.3,96,0,0,0,0,0,0
543,L47722,L,297.5,309.4,1803.0,24.7,98,0,0,0,0,0,0
544,H29957,H,297.5,309.3,1563.0,36.1,100,0,0,0,0,0,0
545,M15404,M,297.5,309.4,1831.0,26.6,105,0,0,0,0,0,0
546,L47725,L,297.6,309.4,1958.0,22.1,108,0,0,0,0,0,0
547,L47726,L,297.5,309.4,1809.0,24.3,110,0,0,0,0,0,0
548,M15407,M,297.5,309.4,1482.0,39.3,112,0,0,0,0,0,0
549,L47728,L,297.4,309.3,1332.0,53.2,115,0,0,0,0,0,0
550,L47729,L,297.4,309.2,1437.0,40.4,117,0,0,0,0,0,0
551,L47730,L,297.4,309.2,1698.0,29.4,119,0,0,0,0,0,0
552,L47731,L,297.4,309.2,1274.0,54.3,121,0,0,0,0,0,0
553,M15412,M,297.4,309.3,1622.0,35.0,123,0,0,0,0,0,0
554,M15413,M,297.4,309.3,1564.0,36.0,126,0,0,0,0,0,0
555,H29968,H,297.5,309.4,1368.0,45.3,129,0,0,0,0,0,0
556,M15415,M,297.4,309.4,1539.0,42.2,134,0,0,0,0,0,0
557,L47736,L,297.5,309.4,1357.0,50.1,137,0,0,0,0,0,0
558,M15417,M,297.5,309.4,1433.0,48.3,139,0,0,0,0,0,0
559,L47738,L,297.5,309.4,1650.0,34.6,142,0,0,0,0,0,0
560,L47739,L,297.5,309.4,1503.0,40.6,144,0,0,0,0,0,0
561,L47740,L,297.5,309.4,1318.0,58.2,146,0,0,0,0,0,0
562,M15421,M,297.5,309.4,1678.0,34.4,148,0,0,0,0,0,0
563,L47742,L,297.6,309.5,1574.0,30.9,151,0,0,0,0,0,0
564,L47743,L,297.7,309.6,1529.0,35.2,153,0,0,0,0,0,0
565,H29978,H,297.6,309.6,1669.0,32.1,155,0,0,0,0,0,0
566,H29979,H,297.7,309.7,1570.0,35.8,160,0,0,0,0,0,0
567,M15426,M,297.6,309.7,1541.0,33.7,165,0,0,0,0,0,0
568,M15427,M,297.7,309.7,1680.0,30.2,168,0,0,0,0,0,0
569,L47748,L,297.8,309.7,1935.0,22.1,171,0,0,0,0,0,0
570,M15429,M,297.7,309.6,1596.0,35.2,173,0,0,0,0,0,0
571,L47750,L,297.7,309.7,1498.0,41.0,176,0,0,0,0,0,0
572,M15431,M,297.8,309.8,1676.0,29.0,178,0,0,0,0,0,0
573,L47752,L,297.8,309.9,1351.0,49.0,181,0,0,0,0,0,0
574,L47753,L,297.9,309.9,1472.0,45.0,183,0,0,0,0,0,0
575,M15434,M,297.9,310.0,1439.0,41.7,185,0,0,0,0,0,0
576,M15435,M,297.9,309.9,1410.0,55.4,188,0,0,0,0,0,0
577,H29990,H,297.7,309.7,1440.0,51.1,191,0,0,0,0,0,0
578,L47757,L,297.7,309.7,1591.0,37.7,196,0,0,0,0,0,0
579,L47758,L,297.8,309.8,1533.0,36.8,198,0,0,0,0,0,0
580,M15439,M,297.8,309.7,1700.0,31.3,200,0,0,0,0,0,0
581,M15440,M,297.8,309.8,1798.0,25.5,203,0,0,0,0,0,0
582,L47761,L,297.8,309.7,1394.0,42.9,206,0,0,0,0,0,0
583,L47762,L,297.8,309.7,1341.0,49.2,208,0,0,0,0,0,0
584,H29997,H,297.7,309.6,1697.0,32.2,210,0,0,0,0,0,0
585,H29998,H,297.6,309.6,1419.0,48.2,215,0,0,0,0,0,0
586,L47765,L,297.6,309.5,2001.0,20.5,220,0,0,0,0,0,0
587,L47766,L,297.6,309.6,1501.0,49.8,222,1,0,0,0,1,0
588,H30001,H,297.6,309.5,1623.0,33.1,224,0,0,0,0,0,0
589,L47768,L,297.6,309.4,1628.0,33.4,229,0,0,0,0,0,0
590,L47769,L,297.6,309.4,1491.0,40.2,231,0,0,0,0,0,0
591,L47770,L,297.5,309.4,1517.0,36.7,233,0,0,0,0,0,0
592,H30005,H,297.5,309.3,1525.0,41.7,235,0,0,0,0,0,0
593,H30006,H,297.5,309.5,1668.0,27.9,240,0,0,0,0,0,0
594,L47773,L,297.5,309.6,1312.0,50.7,0,0,0,0,0,0,0
595,H30008,H,297.6,309.6,1278.0,50.4,2,0,0,0,0,0,0
596,M15455,M,297.6,309.6,1330.0,53.1,7,0,0,0,0,0,0
597,M15456,M,297.6,309.6,1530.0,37.3,10,0,0,0,0,0,0
598,H30011,H,297.6,309.6,1428.0,46.6,13,0,0,0,0,0,0
599,L47778,L,297.7,309.6,1480.0,47.9,18,0,0,0,0,0,0
600,H30013,H,297.7,309.7,1616.0,31.1,20,0,0,0,0,0,0
601,L47780,L,297.8,309.7,1547.0,37.3,25,0,0,0,0,0,0
602,L47781,L,297.9,309.7,2194.0,16.8,27,0,0,0,0,0,0
603,L47782,L,297.9,309.8,2000.0,21.3,29,0,0,0,0,0,0
604,L47783,L,297.9,309.8,1336.0,71.6,31,1,0,0,1,0,0
605,L47784,L,297.9,309.9,1542.0,33.8,33,0,0,0,0,0,0
606,M15465,M,297.9,309.8,1693.0,29.9,35,0,0,0,0,0,0
607,L47786,L,297.9,309.8,1461.0,50.5,38,0,0,0,0,0,0
608,M15467,M,298.0,309.9,1565.0,33.9,40,0,0,0,0,0,0
609,L47788,L,298.0,309.9,1403.0,47.7,43,0,0,0,0,0,0
610,L47789,L,298.1,309.9,1629.0,32.5,45,0,0,0,0,0,0
611,L47790,L,298.1,310.0,1534.0,33.7,47,0,0,0,0,0,0
612,L47791,L,298.1,310.0,1553.0,40.9,49,0,0,0,0,0,0
613,L47792,L,298.1,309.9,1563.0,32.8,51,0,0,0,0,0,0
614,L47793,L,298.1,309.9,1634.0,30.0,53,0,0,0,0,0,0
615,M15474,M,298.0,309.9,1445.0,45.2,55,0,0,0,0,0,0
616,L47795,L,298.1,309.9,1642.0,30.4,58,0,0,0,0,0,0
617,H30030,H,298.1,309.9,1686.0,29.1,60,0,0,0,0,0,0
618,M15477,M,298.1,310.0,1393.0,43.1,65,0,0,0,0,0,0
619,H30032,H,298.2,310.0,1433.0,44.2,68,0,0,0,0,0,0
620,L47799,L,298.3,310.0,1507.0,44.7,73,0,0,0,0,0,0
621,M15480,M,298.3,310.1,1389.0,49.6,75,0,0,0,0,0,0
622,L47801,L,298.3,310.1,1408.0,45.3,78,0,0,0,0,0,0
623,M15482,M,298.4,310.2,1725.0,32.0,80,0,0,0,0,0,0
624,L47803,L,298.4,310.1,1926.0,23.7,83,0,0,0,0,0,0
625,H30038,H,298.3,310.1,1509.0,37.6,85,0,0,0,0,0,0
626,L47805,L,298.3,310.1,1545.0,36.3,90,0,0,0,0,0,0
627,L47806,L,298.4,310.1,1533.0,35.2,92,0,0,0,0,0,0
628,L47807,L,298.4,310.1,1455.0,42.2,94,0,0,0,0,0,0
629,M15488,M,298.4,310.1,1335.0,57.8,96,0,0,0,0,0,0
630,L47809,L,298.3,310.1,1523.0,45.9,99,0,0,0,0,0,0
631,L47810,L,298.3,310.0,1460.0,47.6,101,0,0,0,0,0,0
632,L47811,L,298.4,310.0,1554.0,37.3,103,0,0,0,0,0,0
633,H30046,H,298.3,310.0,1419.0,47.1,105,0,0,0,0,0,0
634,L47813,L,298.3,310.0,1442.0,43.9,110,0,0,0,0,0,0
635,L47814,L,298.3,309.9,1507.0,41.6,112,0,0,0,0,0,0
636,L47815,L,298.3,310.0,1858.0,23.9,114,0,0,0,0,0,0
637,L47816,L,298.3,309.9,1463.0,43.9,116,0,0,0,0,0,0
638,L47817,L,298.2,309.7,1585.0,37.4,118,0,0,0,0,0,0
639,L47818,L,298.0,309.6,1536.0,37.3,120,0,0,0,0,0,0
640,L47819,L,298.0,309.6,1403.0,51.3,122,0,0,0,0,0,0
641,M15500,M,297.9,309.6,1515.0,38.8,124,0,0,0,0,0,0
642,L47821,L,297.9,309.5,1390.0,47.9,127,0,0,0,0,0,0
643,M15502,M,297.8,309.4,1226.0,58.7,129,0,0,0,0,0,0
644,M15503,M,297.8,309.4,1495.0,36.5,132,0,0,0,0,0,0
645,H30058,H,297.7,309.4,1608.0,30.2,135,0,0,0,0,0,0
646,L47825,L,297.7,309.4,1392.0,44.1,140,0,0,0,0,0,0
647,M15506,M,297.7,309.4,1461.0,43.7,142,0,0,0,0,0,0
648,L47827,L,297.7,309.3,1559.0,36.9,145,0,0,0,0,0,0
649,H30062,H,297.7,309.3,1400.0,48.9,147,0,0,0,0,0,0
650,M15509,M,297.7,309.2,1732.0,28.8,152,0,0,0,0,0,0
651,L47830,L,297.6,309.2,1611.0,33.1,155,0,0,0,0,0,0
652,L47831,L,297.6,309.1,1503.0,38.9,157,0,0,0,0,0,0
653,L47832,L,297.7,309.2,1391.0,44.5,159,0,0,0,0,0,0
654,L47833,L,297.8,309.3,2015.0,20.1,161,0,0,0,0,0,0
655,L47834,L,297.8,309.2,1683.0,30.9,163,0,0,0,0,0,0
656,L47835,L,297.7,309.1,1435.0,38.8,165,0,0,0,0,0,0
657,M15516,M,297.7,309.1,1732.0,28.1,167,0,0,0,0,0,0
658,L47837,L,297.7,309.2,1365.0,58.6,170,0,0,0,0,0,0
659,L47838,L,297.7,309.1,1562.0,36.8,172,0,0,0,0,0,0
660,L47839,L,297.6,309.1,1449.0,49.1,174,0,0,0,0,0,0
661,M15520,M,297.7,309.2,1700.0,27.4,176,0,0,0,0,0,0
662,M15521,M,297.6,309.0,1427.0,45.6,179,0,0,0,0,0,0
663,M15522,M,297.6,308.9,1479.0,38.1,182,0,0,0,0,0,0
664,L47843,L,297.5,308.9,1469.0,44.0,185,0,0,0,0,0,0
665,L47844,L,297.5,308.9,1390.0,47.4,187,0,0,0,0,0,0
666,L47845,L,297.5,308.9,1729.0,28.1,189,0,0,0,0,0,0
667,L47846,L,297.5,309.0,1470.0,43.5,191,0,0,0,0,0,0
668,L47847,L,297.5,308.9,1459.0,48.5,193,0,0,0,0,0,0
669,L47848,L,297.5,308.9,1738.0,24.0,195,0,0,0,0,0,0
670,H30083,H,297.5,308.9,1471.0,37.7,197,0,0,0,0,0,0
671,L47850,L,297.6,309.0,1822.0,25.4,202,0,0,0,0,0,0
672,L47851,L,297.5,308.9,1554.0,34.8,204,0,0,0,0,0,0
673,M15532,M,297.6,308.9,1433.0,43.2,206,0,0,0,0,0,0
674,L47853,L,297.6,308.9,1449.0,47.7,209,0,0,0,0,0,0
675,L47854,L,297.8,309.0,1456.0,41.2,0,0,0,0,0,0,0
676,M15535,M,297.8,309.1,1424.0,45.5,2,0,0,0,0,0,0
677,H30090,H,297.9,309.2,1577.0,34.7,5,0,0,0,0,0,0
678,L47857,L,297.9,309.2,1478.0,39.7,10,0,0,0,0,0,0
679,M15538,M,297.8,309.2,1295.0,61.2,12,0,0,0,0,0,0
680,L47859,L,297.8,309.2,1372.0,47.3,15,0,0,0,0,0,0
681,M15540,M,297.8,309.1,1432.0,42.6,17,0,0,0,0,0,0
682,M15541,M,297.7,309.0,1656.0,33.2,20,0,0,0,0,0,0
683,H30096,H,297.8,309.0,1410.0,48.8,23,0,0,0,0,0,0
684,L47863,L,297.7,309.0,1874.0,24.4,28,0,0,0,0,0,0
685,L47864,L,297.7,309.0,1538.0,43.2,30,0,0,0,0,0,0
686,M15545,M,297.7,309.0,1636.0,29.7,32,0,0,0,0,0,0
687,M15546,M,297.7,309.0,1504.0,40.4,35,0,0,0,0,0,0
688,M15547,M,297.7,309.0,1531.0,42.4,38,0,0,0,0,0,0
689,H30102,H,297.6,309.0,1735.0,26.4,41,0,0,0,0,0,0
690,H30103,H,297.6,309.0,1354.0,55.6,46,0,0,0,0,0,0
691,H30104,H,297.6,309.0,1413.0,40.2,51,0,0,0,0,0,0
692,L47871,L,297.7,309.1,1563.0,39.3,56,0,0,0,0,0,0
693,L47872,L,297.7,309.1,1479.0,42.1,58,0,0,0,0,0,0
694,L47873,L,297.7,309.1,1477.0,38.3,60,0,0,0,0,0,0
695,L47874,L,297.6,309.1,1394.0,50.0,62,0,0,0,0,0,0
696,L47875,L,297.6,309.0,1487.0,45.4,64,0,0,0,0,0,0
697,M15556,M,297.6,309.0,1815.0,25.3,66,0,0,0,0,0,0
698,M15557,M,297.6,308.8,1453.0,39.7,69,0,0,0,0,0,0
699,L47878,L,297.6,308.8,1539.0,40.2,72,0,0,0,0,0,0
700,H30113,H,297.5,308.7,1416.0,39.2,74,0,0,0,0,0,0
701,M15560,M,297.6,308.8,1683.0,31.6,79,0,0,0,0,0,0
702,L47881,L,297.7,308.8,1515.0,40.1,82,0,0,0,0,0,0
703,M15562,M,297.7,308.9,1531.0,48.3,84,0,0,0,0,0,0
704,H30117,H,297.7,308.9,1479.0,40.9,87,0,0,0,0,0,0
705,L47884,L,297.7,308.9,1516.0,33.7,92,0,0,0,0,0,0
706,L47885,L,297.7,309.0,1507.0,38.2,94,0,0,0,0,0,0
707,M15566,M,297.8,309.0,1434.0,43.3,96,0,0,0,0,0,0
708,L47887,L,297.7,308.9,1838.0,27.3,99,0,0,0,0,0,0
709,M15568,M,297.6,308.8,1416.0,45.9,101,0,0,0,0,0,0
710,M15569,M,297.6,308.8,1357.0,49.7,104,0,0,0,0,0,0
