UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
254,L58166,L,303.03269493159837,313.6191234332574,1588.658056473973,43.23878580406538,201,1,1,0,0,0,0
255,L49369,L,301.43698059463424,311.83441456849,1547.6034808796428,44.2003857823002,25,0,0,0,0,0,0
256,M96379,M,300.58182680318464,309.5871753732134,1485.3255427105164,21.72308834086134,207,1,1,0,1,0,0
257,H79392,H,301.33308506396526,310.39631763138226,1333.6440772086817,35.85801021944124,209,1,1,0,0,0,0
258,M69526,M,301.34753766867254,311.3197689383312,1397.3983045096077,38.8412094743873,67,0,0,0,0,0,0
259,M22661,M,298.14457141543124,308.8041453728379,1547.7238861851367,44.64361609812941,183,0,0,0,0,0,0
260,L25591,L,300.38559758501253,312.2484931381264,1333.484284792572,51.10855517895484,129,0,0,0,0,0,0
261,M81718,M,302.9183219883774,313.2213128450431,1468.1755085243165,49.54725915800212,171,0,0,0,0,0,0
262,H65235,H,299.585286462612,310.5928178651005,1503.8422178976423,34.14625033027072,104,0,0,0,0,0,0
263,L17970,L,300.25889328509487,308.6460423503307,1614.9937155840062,34.37517795441957,33,0,0,0,0,0,0
264,M57922,M,299.51496710094796,311.52792295038194,1561.449055113054,54.12015989061333,71,0,0,0,0,0,0
265,H40755,H,295.3722810087863,305.97796721991546,1596.2811232823965,36.399294177130564,75,0,0,0,0,0,0
266,M29416,M,300.04118035446936,309.99157584331056,1530.1853324032609,29.17405298912947,47,0,0,0,0,0,0
267,M23672,M,300.60358386130576,310.4388878138478,1415.4589017788508,37.928681419969564,34,0,0,0,0,0,0
268,M93468,M,298.9750132182382,307.8678134203792,1438.6339532091454,53.49359789285819,30,0,0,0,0,0,0
269,L56996,L,297.69072610223054,306.86943930651034,1406.7340360758722,30.95128823159897,98,0,0,0,0,0,0
270,L84095,L,298.2387870804367,310.1492227125701,1559.0780841926205,35.71120140226306,239,0,1,0,0,0,0
271,H10064,H,301.5283752322711,310.5393707939851,1430.6077781077443,31.364891008574173,18,0,0,0,0,0,0
272,H78835,H,303.9450495460938,312.93678178822745,1460.5999686971518,49.5639432872567,145,0,0,0,0,0,0
273,H80385,H,302.7648666818109,312.0626461957353,1502.249123818685,42.878540634496666,225,1,1,0,0,0,0
274,H15639,H,297.3113079903389,306.1131272373776,1664.131244658128,49.25880244360482,182,0,0,0,0,0,0
275,M21055,M,301.7092546211014,311.72456119594693,1565.713390794323,55.65018881555325,170,1,0,0,1,0,0
276,M69220,M,298.6736752483814,309.76258576104664,1422.714657539889,24.878982210227274,131,0,0,0,0,0,0
277,M97594,M,298.83546587498245,308.2249735487104,1515.1847657232893,32.40848627640468,177,0,0,0,0,0,0
278,M39427,M,299.07604880405745,307.7027245242966,1665.1311760495837,35.664780832071145,115,0,0,0,0,0,0
279,M92516,M,301.41213389971085,311.7039952127255,1561.5179328428942,40.68838359623947,115,0,0,0,0,0,0
280,M74666,M,301.91850675289805,311.86273241521826,1340.174764050094,45.05897607799059,221,1,1,0,0,0,0
281,H74274,H,299.8039378574404,310.806662407522,1408.4760571362235,35.0854637244933,34,0,0,0,0,0,0
282,L20866,L,299.83785851798393,309.38335021868164,1400.806449749688,33.08058471378497,35,0,0,0,0,0,0
283,L13889,L,300.9285274864716,310.6683707068449,1644.0729825359967,49.56659432221819,47,0,0,0,0,0,0
284,L58226,L,301.1359890790485,310.9864587145052,1625.6281235863655,45.460975203249575,2,0,0,0,0,0,0
285,M41335,M,302.35245141351703,312.44145552407053,1437.4963022214386,43.15881781349236,164,0,0,0,0,0,0
286,L60547,L,297.4312560489816,307.038694371624,1435.3419780192671,18.542410365521427,188,1,0,0,1,0,0
287,L36162,L,300.04005467960803,309.485410571562,1504.4691782662283,52.06676498469055,136,0,0,0,0,0,0
288,M99449,M,297.86395124821763,306.0135735633358,1507.466904609346,41.83969140985988,195,0,0,0,0,0,0
289,L34687,L,299.8981154418732,309.3327282327531,1403.7674070677003,38.38020816043867,171,0,0,0,0,0,0
290,M20995,M,299.54764942463845,310.2628726927202,1475.0869325101457,31.806673583248337,212,1,1,0,0,0,0
291,L66488,L,299.9065010921946,310.7567466115635,1354.6396730146791,33.67085613944317,228,1,1,0,0,0,0
292,L12631,L,298.40051422377894,307.9294012001876,1627.2320704911035,31.09085910442053,20,0,0,0,0,0,0
293,H44954,H,297.02542041358515,308.3249064117669,1323.9669487168321,20.02425125141157,145,1,0,0,1,0,0
294,L15967,L,295.8111249465702,305.78242087486984,1322.8560578107254,31.824781990891452,24,0,0,0,0,0,0
295,L98294,L,299.7376396914703,308.39979331965435,1543.503945451193,24.009621029168223,67,0,0,0,0,0,0
296,M97278,M,299.13799778833413,307.4856137318799,1376.3123762165947,39.39532698784326,133,1,0,1,0,0,0
297,M74471,M,298.64812467039235,309.8663825930121,1449.9035041865461,28.49239132958082,88,0,0,0,0,0,0
298,L47116,L,302.6450969256633,312.27209320040225,1506.3172861102616,47.299340891115975,165,0,0,0,0,0,0
299,M44227,M,298.2811236264094,307.0670591033368,1567.5300829866837,23.356793081480745,179,0,0,0,0,0,0
300,L11942,L,302.8336681642776,310.57439199284204,1477.8917882051126,51.9474494919794,201,1,1,0,0,0,0
301,L57664,L,303.24768748853853,312.8519713776634,1677.9171797279794,48.36614896609508,88,0,0,0,0,0,0
302,M38069,M,296.0981990664212,306.50294992541757,1499.956101134009,29.337642803829887,74,0,0,0,0,0,0
303,M97342,M,300.18476291799794,309.48707177395175,1619.0794708258743,39.057328522468964,187,0,0,0,0,0,0
304,M24407,M,299.200607018328,308.14736185819413,1527.8555780366494,31.456221618048716,91,0,0,0,0,0,0
305,M69201,M,294.1763921105655,303.6270163419587,1713.120975800733,45.78599345507679,229,1,1,0,0,0,0
306,H90093,H,297.11071749386315,308.353909513008,1605.8363503924188,57.99856823153509,196,1,0,0,1,0,0
307,M64348,M,301.549872214217,310.15689059654176,1504.3469775472613,51.8106401110682,113,0,0,0,0,0,0
308,L91981,L,304.03839850542255,313.39669747500005,1562.883071690748,33.12271878052629,140,0,0,0,0,0,0
309,M27878,M,301.8053562853985,313.01611402501607,1473.9184144469068,41.14634614861029,43,0,0,0,0,0,0
310,L93100,L,300.64726494502594,311.1414412344497,1472.9100161644883,55.2226232390289,236,1,1,0,0,1,0
311,L88629,L,299.95733523673783,310.1364630505168,1369.6589171964415,45.2427076573835,7,0,0,0,0,0,0
312,L65420,L,303.36532582929624,312.71687969388,1419.1738397532872,50.101127298885984,107,0,0,0,0,0,0
313,L53168,L,304.2964784039153,314.3269832184157,1706.0971385155722,46.51228551757431,235,1,1,0,0,0,0
314,H64862,H,298.82631464095164,308.28848557249836,1379.596862872142,40.76258239623754,49,0,0,0,0,0,0
315,H99622,H,296.0000268793794,305.1406407483086,1434.450728721636,39.305344652514904,213,0,1,0,0,0,0
316,M92025,M,295.8036250734576,304.7235675981559,1490.6281323040898,27.89096097916446,230,1,1,0,0,0,0
317,L38004,L,302.6437619843196,313.4278575806921,1493.9590705247429,32.34185300059718,186,0,0,0,0,0,0
318,L30471,L,299.90588291845125,309.8454767862351,1538.372581973096,30.981950197944244,83,0,0,0,0,0,0
319,L70167,L,300.36648382091744,310.68099756472014,1453.0879291885938,36.48653626055399,162,0,0,0,0,0,0
320,L93828,L,296.4186980140866,306.57037119988803,1544.5376366996338,40.99548022118694,190,0,0,0,0,0,0
321,M75308,M,298.4936221744231,308.9345410022314,1614.2385441146725,38.920658993686956,20,0,0,0,0,0,0
322,M93969,M,299.40903837219844,309.15431958221257,1626.66323439815,42.15863806318584,9,0,0,0,0,0,0
323,M24568,M,300.41567676672815,309.9340193156736,1473.248819936316,46.64235205713297,31,0,0,0,0,0,0
324,L19466,L,299.2028159221725,308.3875355927814,1561.1343428902965,35.84414324543221,198,0,0,0,0,0,0
325,H67324,H,297.9253476033973,306.5113784699902,1385.3866377858812,47.379966371758336,148,0,0,0,0,0,0
326,M25467,M,298.43086601479496,307.30883284417206,1427.828395472767,51.38166884156506,225,1,1,0,0,0,0
327,M85955,M,302.4166465718945,312.05122885079425,1382.6266601309458,44.15148565661031,199,0,0,0,0,0,0
328,M62948,M,300.489569239207,308.8865297547715,1495.425531124035,34.55472262709664,76,0,0,0,0,0,0
329,L26676,L,301.2243136139111,309.84202770977504,1414.0780723640055,49.46677888139608,158,0,0,0,0,0,0
330,L41514,L,298.20225237824536,309.24439227088055,1347.9306441195206,44.82648110224244,158,0,0,0,0,0,0
331,L32650,L,294.09235302919876,304.31653251405254,1461.399477741885,46.188242912507555,17,0,0,0,0,0,0
332,M98290,M,298.953791386231,308.50195465802744,1327.1416224219047,55.35171493953096,6,0,0,0,0,0,0
333,L87701,L,298.266858891149,310.5384333500536,1632.719310364614,47.094426834680235,66,0,0,0,0,0,0
334,L20683,L,300.6980245372562,309.04977481854314,1444.2476938756727,55.74271053489725,73,0,0,0,0,0,0
335,L69819,L,306.5714474273637,317.54705870382554,1598.5316073638128,38.51502799772035,221,0,1,0,0,0,0
336,L90978,L,301.3903320352365,311.27886595245707,1450.7932509965028,35.6857128613999,130,0,0,0,0,0,0
337,H14860,H,305.471920318767,316.2569673416798,1380.50621740494,51.489290692231805,224,0,1,0,0,0,0
338,M13729,M,301.1375393906789,311.24649310794973,1617.552397135592,30.14253928444107,133,0,0,0,0,0,0
339,L41351,L,298.74022752485456,306.8679824626093,1508.8703583107738,58.8840939030455,65,1,0,0,1,0,0
340,L72744,L,300.69583215624175,310.7912926238006,1688.6909285912297,53.01907380846748,67,1,0,0,1,0,0
341,L34346,L,303.5612771989554,313.896833053595,1453.3477073766785,40.8761502161996,90,0,0,0,0,0,0
342,L84155,L,303.6591251926425,311.4671398941181,1455.5069700433567,52.01273634703977,58,0,0,0,0,0,0
343,L86700,L,298.84932526391384,310.7933735577157,1600.4790842219109,46.62333328243903,102,0,0,0,0,0,0
344,L16955,L,300.5063673913986,310.8175749855714,1601.1752650499045,27.099682140827895,204,0,1,0,0,0,0
345,L75642,L,297.14146624065773,307.81345398079424,1515.3430386514651,31.837088414645727,111,0,0,0,0,0,0
346,M80290,M,301.6493372493829,310.4838078598066,1833.5268189808144,42.85747262816106,20,0,0,0,0,0,0
347,M54293,M,303.1067093981118,313.7973269202574,1471.9439207679648,41.59543580779141,108,0,0,0,0,0,0
348,L71336,L,300.079598908232,311.16910336779506,1373.0536763030982,53.08128592853521,40,0,0,0,0,0,0
349,L31662,L,298.66523189127975,308.9188001194176,1399.7444959419286,43.02057507327474,233,0,1,0,0,0,0
350,M16408,M,300.72026190255514,310.7108903440344,1472.5260510640774,27.312819514316107,126,0,0,0,0,0,0
351,M50403,M,300.83491806272633,309.9413299378279,1651.877500549165,34.54672354273772,123,0,0,0,0,0,0
352,H11225,H,300.16228766369926,309.94608074591594,1481.365613785332,47.43063739268802,88,0,0,0,0,0,0
353,M22196,M,300.3574302486719,309.84540073441264,1656.6052098366138,21.773844056732543,211,0,1,0,0,0,0
354,L79786,L,299.65237029906126,310.2243659364539,1543.4425115378124,25.88641106308556,8,0,0,0,0,0,0
355,L25372,L,301.9919098564528,311.1420339313354,1608.3369296360515,36.273451535372196,184,0,0,0,0,0,0
356,M27279,M,301.47245489033025,312.0371056118338,1538.7168626626803,49.26715277036199,114,0,0,0,0,0,0
357,L64240,L,298.0337937057117,307.194808142982,1537.9248006621938,37.83251908265692,146,0,0,0,0,0,0
358,M48187,M,297.9788187936828,307.7164662395228,1575.2710601106076,44.609326354689074,70,0,0,0,0,0,0
359,H58481,H,299.4912511659469,310.10729556295973,1443.3291517914254,40.048149505118566,40,0,0,0,0,0,0
360,M38475,M,301.4736742482104,310.76987752822436,1444.4286455452511,38.5914791195608,126,0,0,0,0,0,0
361,L54552,L,300.29611482778165,310.94665131675924,1534.9546986164594,33.46213436287317,223,0,1,0,0,0,0
362,M77969,M,298.7136991797547,309.2666933374261,1694.1111475506023,48.398256313139335,3,0,0,0,0,0,0
363,L86534,L,300.52303719345167,310.2520865200747,1345.924677473302,27.45732116257568,36,0,0,0,0,0,0
364,M16858,M,299.3383789609555,310.50016216231126,1297.0814380559973,37.66342915590129,78,0,0,0,0,0,0
365,H84486,H,301.76097292044824,311.83875726242536,1473.6256163771386,51.461293380267264,149,0,0,0,0,0,0
366,L84474,L,300.6661168701341,311.76839339671943,1603.0847080493745,32.357541025268915,81,0,0,0,0,0,0
367,H35168,H,299.3694436250957,311.1629085499729,1505.137608568018,24.436626500409957,160,0,0,0,0,0,0
368,H42099,H,300.4630375440929,310.2217365223916,1383.0670153184956,18.831724432131512,36,1,0,0,1,0,0
369,L81180,L,302.6300961190484,313.2750511030758,1507.9093496866387,46.66274605952026,239,1,1,0,0,1,0
370,L71455,L,298.8607398469072,308.22317192158437,1326.702678711684,47.33615611789444,184,0,0,0,0,0,0
371,L64240,L,300.80531396329434,309.77249955378613,1562.8917060874176,36.557697793780534,36,0,0,0,0,0,0
372,L84796,L,299.85907931906803,309.6636196616816,1469.0891983546908,27.289716440896292,129,0,0,0,0,0,0
373,L64592,L,300.8539673677242,309.4913670879747,1491.796750045457,38.539029607191004,20,0,0,0,0,0,0
374,M57458,M,298.6908701168085,307.75326233716123,1542.7185470511142,51.78094468360996,95,0,0,0,0,0,0
375,L68046,L,300.22067086631876,310.81210346563984,1520.568891737611,27.307030837076404,94,0,0,0,0,0,0
376,L26488,L,302.2156465648336,311.70199754938477,1445.874042626889,50.58174419672355,81,0,0,0,0,0,0
377,H68841,H,298.1259860375078,308.83650012462965,1603.3612837646472,23.047709933804917,8,0,0,0,0,0,0
378,L10395,L,297.3411897933498,307.6406017313673,1579.6932564639053,28.630163399618525,150,0,0,0,0,0,0
379,H62669,H,297.41708887102607,309.2682429330452,1322.5715807775734,41.092770097505216,117,0,0,0,0,0,0
380,L20845,L,297.6586749395996,308.1830122251757,1476.97573285274,49.47652533715104,116,0,0,0,0,0,0
381,L46059,L,301.1906465757853,312.30486464606463,1391.9713206303722,54.716427030531136,173,0,0,0,0,0,0
382,M28394,M,297.18828062826907,307.5901652913966,1373.1941900804577,49.917565188134944,64,0,0,0,0,0,0
383,M55906,M,299.40420931051295,309.71560281159105,1553.513362351162,55.522649143548655,131,1,0,0,1,0,0
384,H69332,H,301.23657860662144,312.40131164873475,1458.0738719334759,41.82060487929604,87,0,0,0,0,0,0
385,M47305,M,300.8333181210972,311.5021155869625,1485.722835105359,33.784120663459774,53,0,0,0,0,0,0
386,H52628,H,299.228882040075,309.4389456530324,1433.031506622294,51.84086369123982,120,0,0,0,0,0,0
387,L31352,L,300.3818474635102,310.58750212943994,1537.0175452819828,53.63504019697541,109,0,0,0,0,0,0
388,L96682,L,300.2142906594751,310.75251997130556,1567.834688531903,49.30823059757589,219,1,1,0,0,0,0
389,M92971,M,299.5515180889036,308.8801445694437,1717.0254862976326,46.12560683774101,206,1,1,0,0,0,0
390,H61993,H,299.57833056269084,308.8645310965521,1481.9025735501848,53.91971656845203,149,0,0,0,0,0,0
391,H49386,H,304.4708548695139,315.89626080188685,1355.158252522449,43.41971155126446,41,0,0,0,0,0,0
392,L66624,L,301.6186218078626,313.4830354717226,1449.6106309568481,39.794687841907944,221,1,1,0,0,0,0
393,L67065,L,304.9613018350243,314.03241937661414,1584.7059921381656,47.25521465998823,37,0,0,0,0,0,0
394,M95504,M,299.006073734159,308.33707930171926,1422.7354809869692,44.775796714015684,159,0,0,0,0,0,0
395,L18539,L,299.8300668062237,310.9725896257279,1351.787240054502,48.85291121668075,70,0,0,0,0,0,0
396,H11263,H,297.3357484694467,307.8692684625891,1424.818231371193,38.68063669226829,106,0,0,0,0,0,0
397,H23305,H,298.3808663958209,309.05729450114177,1446.6634082250687,49.09250314164902,135,0,0,0,0,0,0
398,L63817,L,303.803826297325,314.700427592178,1391.7330452035344,48.57616465476262,144,0,0,0,0,0,0
399,M34398,M,298.95593142031646,308.7151992585724,1521.7476514116438,42.13349276011397,197,0,0,0,0,0,0
400,M85801,M,303.8385626002889,314.1685325252791,1492.097771879328,32.49698688954282,79,0,0,0,0,0,0
401,L59107,L,297.5132754786402,307.7654676293383,1578.9705240818796,52.406243185909446,198,0,0,0,0,0,0
402,H42152,H,297.8930619318534,307.03457033160794,1455.4140165074411,27.90342538991571,153,0,0,0,0,0,0
403,M40624,M,299.31753755795313,309.6326285011688,1555.8064768568502,30.422942272159553,107,0,0,0,0,0,0
404,H66132,H,299.87250015664165,311.11021085279134,1450.7729205976334,41.68022847627387,27,0,0,0,0,0,0
405,L62979,L,301.84617458490027,311.5120413460569,1387.0387638191264,14.921004992943274,48,1,0,0,1,0,0
406,H68013,H,300.90154083437255,311.05411008311347,1445.6980864754066,55.429593341734986,218,1,1,0,0,0,0
407,L73797,L,299.16736948531195,309.37407840132283,1338.1732810949702,40.14692239452758,35,0,0,0,0,0,0
408,L61798,L,299.7333683869638,309.4487038365285,1678.821563998298,55.39483242626576,42,1,0,0,1,0,0
409,H26650,H,299.3618741604306,310.038775398125,1514.2499747786003,58.04033599559732,222,1,1,0,1,0,0
410,L36014,L,298.1706925293485,307.4906268980935,1420.4593109669538,38.451686586032956,48,0,0,0,0,0,0
411,L86421,L,298.2240741267968,309.5567196454927,1462.235583771794,53.48751054150483,160,0,0,0,0,0,0
412,H17434,H,302.05576778286684,312.68197334449906,1254.953601675993,29.39888572809753,39,0,0,0,0,0,0
413,H40028,H,296.34367014414573,305.4069015434728,1643.4353225071818,44.3329712221373,139,0,0,0,0,0,0
414,M76558,M,303.2347173948901,314.9327270797763,1633.6548044214233,35.26610350261579,234,0,1,0,0,0,0
415,M34331,M,299.3140115487955,309.4821130100571,1510.7541904160096,46.964859017969474,47,0,0,0,0,0,0
416,L77573,L,298.45498278721567,307.7320352699806,1531.9462296063407,48.825735070751165,58,0,0,0,0,0,0
417,L84292,L,301.47951858139453,312.58407310638574,1373.232322307434,38.400920987523534,225,1,1,0,0,0,0
418,L56326,L,302.9704331682942,313.46510468774227,1380.5030104739483,45.44821339119797,118,0,0,0,0,0,0
419,M92979,M,302.2352648832079,310.4633051789738,1330.2703850812268,49.447063028922024,152,1,0,1,0,0,0
420,M14123,M,301.00370409871977,310.4780437814759,1483.893191422641,41.87820135282949,113,0,0,0,0,0,0
421,M26603,M,302.1737269794437,312.45282431666527,1606.1035404865931,65.39040318546948,72,1,0,0,1,0,0
422,M75941,M,296.5670048457123,304.40743816806963,1461.6785371297656,38.62861375893457,151,0,0,0,0,0,0
423,L52597,L,298.9563389170237,309.04140900241106,1534.7695830177618,56.55856278270332,238,1,1,0,1,1,0
424,L73238,L,298.1776598799503,308.33563925265554,1597.8833894893567,51.45391266665531,104,0,0,0,0,0,0
425,L94238,L,302.44927746243036,311.2657855800545,1337.5899322021962,21.401045549885517,50,1,0,0,1,0,0
426,M52719,M,299.23304396215224,309.5036888484122,1684.5565425379277,54.9297340792909,49,1,0,0,1,0,0
427,L51751,L,301.6908131135641,311.6982769526891,1615.7320387431269,50.739449929787476,102,0,0,0,0,0,0
428,H96978,H,301.07171388497727,309.8804197790923,1551.3892717760425,41.1414591877328,159,0,0,0,0,0,0
429,L27693,L,298.2753861276726,309.19494667453546,1592.4094530536072,43.68873489407493,11,0,0,0,0,0,0
430,L99541,L,298.82608358004745,309.66393737481525,1597.107630327507,44.92790928387234,87,0,0,0,0,0,0
431,L47697,L,302.58763538162947,312.2978982947771,1529.2639886589811,53.75308643403814,173,0,0,0,0,0,0
432,M39992,M,298.4490347026312,308.2504533792394,1642.827795289257,35.86923465808255,181,0,0,0,0,0,0
433,M73825,M,300.24973522039096,310.9759991579863,1454.7339651382547,55.860024210129815,148,0,0,0,0,0,0
434,L19522,L,298.4349174273471,308.2342542842353,1546.18112051954,29.159412634937766,197,0,0,0,0,0,0
435,L55406,L,299.3720956261683,307.44118742564814,1632.164280125006,22.398665318332785,238,1,1,0,0,0,0
436,M22121,M,299.9076761120601,310.39461266946,1230.8800243940789,45.934858217663034,101,0,0,0,0,0,0
437,L24219,L,298.43426697940504,307.62100765866654,1543.7963345974158,52.590261912760496,231,1,1,0,0,1,0
438,H11617,H,298.07910609203225,307.68926303761464,1572.4604978443354,38.20416619250188,42,0,0,0,0,0,0
439,M53016,M,300.5725466735549,312.03041724150637,1329.1558634115559,17.357813609174727,38,1,0,0,1,0,0
440,L60672,L,298.3105251824176,308.1765467084088,1528.1820086016583,25.090596904807448,61,0,0,0,0,0,0
